,,,Polygon,"100.07098551427015,6.634919062964441,100.07429947104379,6.634586582704651,100.07432547044415,6.634586582704651,100.07435247078998,6.634590581989793,100.07436547049016,6.634594582174255,100.07437947113567,6.634600582450962,100.07439047074374,6.6346115820589695,100.07439747106645,6.6346245826584545,100.07440547053609,6.634645582727504,100.07457347108893,6.635152582725552,100.07458847088134,6.635202582333333,100.0745984704431,6.635244582471561,100.07460847090425,6.635295582125489,100.07462047055839,6.635367582747763,100.0746304710195,6.635410582032779,100.07464247067364,6.635453582217129,100.07466147065047,6.635506582862634,100.07474947111125,6.6357375827234,100.0739394706302,6.6360025823533535,100.07413747076767,6.636361582720957,100.07416047092899,6.636408582190435,100.07417747081368,6.636440582766738,100.07418947046781,6.636474582535938,100.07419647079065,6.636504582120843,100.07420047097501,6.636531582466662,100.07420247106728,6.636577582789302,100.07420947049083,6.636974582211234,100.07421147058297,6.6370205825339506,100.07421547076746,6.6370625826721525,100.07422047099806,6.63709458234916,100.07422847046766,6.637128582118412,100.07423647083652,6.637158582602573,100.07426247113618,6.63724158283288,100.07440547053609,6.637703582554411,100.07452947085852,6.638110582437538,100.0733094712551,6.6382865824599,100.07309047104852,6.638323582367493,100.07279647098039,6.638378582205921,100.07258347105045,6.638423582482464,100.07214243632441,6.638543567331857,100.07181747079979,6.637364582209723,100.07098551427015,6.634919062964441",4,ในเขตการปกครอง,ใต้,115,00,188,เมืองสตูล,291010219930014,คลองขุด,1,1,สตูล,เทศบาลตำบลคลองขุด,91, ,2,0014,993,1554.3729082688192,126172.9788491127
,,,Polygon,"100.08744965837514,6.653318206370223,100.08604265824216,6.653339757723722,100.084781058699,6.6533327151328105,100.08428594773838,6.65333345257688,100.08418932008114,6.653127068059867,100.08402166756599,6.652900345374751,100.08322177546465,6.649739259859045,100.08285915082928,6.648383524679986,100.08459954853045,6.648326166819269,100.08480256598567,6.649902295254835,100.0870799542766,6.64952203221613,100.08712564523246,6.649900163861572,100.08720372347317,6.650724164988227,100.08728180261316,6.651460917487398,100.08738916008186,6.6523721627452135,100.08742819965184,6.653147689514364,100.08744965837514,6.653318206370223",36,ในเขตการปกครอง,ใต้,192,00,143,เมืองสตูล,291010219930046,คลองขุด,3,1,สตูล,เทศบาลตำบลคลองขุด,91, ,2,0046,993,1988.324021776243,190821.03183598947
,,,Polygon,"100.06862414368936,6.621059246686973,100.06858957914574,6.620794256050229,100.068178994565,6.620882436375343,100.06743253838103,6.621017380547715,100.06732799489109,6.620316437253877,100.06723499509899,6.619709437140845,100.06755299537454,6.619657436541537,100.06881899530048,6.619459436404003,100.07042099453335,6.6192184369813765,100.07167014566078,6.619073088552183,100.0722979947567,6.618979419664551,100.0726297591562,6.618919754143415,100.07277504103537,6.619536858139624,100.07293365896119,6.620210464741262,100.07303629229116,6.620671147855287,100.07310778929316,6.621023584970627,100.07313303596088,6.621326552178716,100.07279430181562,6.6214338538893545,100.07247450289601,6.621539050287037,100.07217784802937,6.621610584161296,100.07193589442609,6.621652663439739,100.07175074829841,6.621667390737525,100.07174022802919,6.621772588034541,100.07130050541406,6.621726300828223,100.07081449469328,6.621772588034541,100.07080607973688,6.621684222448948,100.0703042895114,6.621729456549261,100.07015911824885,6.620896296726771,100.07000973815893,6.62088788087106,100.06968783572513,6.620927855736045,100.06952267613072,6.620937323798568,100.06862850180403,6.621087755195807,100.06862414368936,6.621059246686973,100.07030618078565,6.619344417610834,100.07046704162073,6.620363828827785,100.07175019161816,6.620131889175476,100.07159307106339,6.619151757647523,100.07030618078565,6.619344417610834",187,ในเขตการปกครอง,ใต้,117,00,181,เมืองสตูล,291010119990010,พิมาน,1,1,สตูล,เทศบาลเมืองสตูล,91, ,2,0010,999,2319.8831518462066,123268.39432559029
